nom du projet;nom du site;nom de la plateforme;outil de mesure;commentaire sonde;date de prélèvement;heure;profondeur réelle observée (m);cond25degres (ms/cm);oxygene mg (mg/l);ph brut (nounit);ph tc (nounit);Température (°c)
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.522;17.5;9.26;;;9.334
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.546;17.5;9.26;;;9.335
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.575;17.6;9.26;;;9.334
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.596;17.5;9.26;;;9.334
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.61;17.5;9.26;;;9.334
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.627;17.6;9.26;;;9.334
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.655;17.6;9.26;;;9.333
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.691;17.5;9.26;;;9.331
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.718;17.6;9.26;;;9.331
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.74;17.5;9.26;;;9.331
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.758;17.5;9.26;;;9.331
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.768;17.5;9.26;;;9.331
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.786;17.5;9.26;;;9.332
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.8;17.5;9.26;;;9.332
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.831;17.5;9.26;;;9.33
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.89;17.5;9.26;;;9.329
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.918;17.5;9.26;;;9.328
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.948;17.5;9.26;;;9.329
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.961;17.5;9.26;;;9.329
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;1.976;17.5;9.26;;;9.329
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;2.005;17.5;9.26;;;9.33
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;2.027;17.6;9.26;;;9.329
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;2.035;17.6;9.26;;;9.328
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;2.046;17.5;9.26;;;9.327
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;2.115;17.5;9.26;;;9.328
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;2.127;17.5;9.26;;;9.328
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;2.153;17.5;9.26;;;9.328
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;2.187;17.5;9.26;;;9.327
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;2.217;17.5;9.26;;;9.326
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;2.244;17.5;9.26;;;9.326
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;2.272;17.6;9.26;;;9.326
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;2.296;17.6;9.26;;;9.326
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:58;2.318;17.5;9.26;;;9.326
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.336;17.6;9.26;;;9.326
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.346;17.6;9.26;;;9.326
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.365;17.6;9.26;;;9.327
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.394;17.6;9.26;;;9.326
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.42;17.5;9.26;;;9.326
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.457;17.5;9.26;;;9.325
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.476;17.5;9.26;;;9.326
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.56;17.5;9.26;;;9.327
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.575;17.5;9.26;;;9.33
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.582;17.5;9.26;;;9.327
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.599;17.5;9.26;;;9.329
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.6;17.5;9.26;;;9.326
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.653;17.5;9.26;;;9.326
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.694;17.5;9.25;;;9.325
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.727;17.6;9.26;;;9.325
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.748;17.6;9.26;;;9.326
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.761;17.6;9.26;;;9.326
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.801;17.6;9.26;;;9.325
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.815;17.6;9.26;;;9.325
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.846;17.6;9.26;;;9.324
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.883;17.5;9.26;;;9.323
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.923;17.6;9.26;;;9.323
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.941;17.6;9.26;;;9.323
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.961;17.6;9.25;;;9.323
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;2.99;17.6;9.25;;;9.322
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.034;17.6;9.25;;;9.321
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.075;17.6;9.26;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.087;17.6;9.26;;;9.321
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.115;17.6;9.25;;;9.322
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.157;17.6;9.25;;;9.321
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.191;17.6;9.26;;;9.321
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.213;17.6;9.26;;;9.321
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.247;17.6;9.25;;;9.32
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.267;17.6;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.291;17.5;9.25;;;9.32
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.328;17.6;9.25;;;9.32
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.388;17.6;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.424;17.6;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.446;17.5;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.466;17.5;9.25;;;9.32
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.49;17.5;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.505;17.6;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.526;17.6;9.25;;;9.32
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.542;17.6;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.565;17.5;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.609;17.5;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.641;17.6;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.659;17.6;9.25;;;9.32
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.681;17.6;9.25;;;9.32
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.689;17.6;9.25;;;9.32
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.714;17.6;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.737;17.6;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.761;17.6;9.25;;;9.318
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.782;17.6;9.25;;;9.317
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.833;17.6;9.25;;;9.318
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.852;17.6;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.858;17.6;9.25;;;9.32
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.876;17.6;9.25;;;9.32
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.9;17.6;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;09:59;3.95;17.6;9.25;;;9.317
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;3.981;17.6;9.25;;;9.316
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.0;17.5;9.25;;;9.317
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.025;17.5;9.25;;;9.317
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.054;17.5;9.25;;;9.318
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.079;17.5;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.098;17.6;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.111;17.6;9.25;;;9.32
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.144;17.5;9.25;;;9.319
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.167;17.5;9.25;;;9.318
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.187;17.6;9.25;;;9.318
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.21;17.6;9.25;;;9.318
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.234;17.6;9.25;;;9.318
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.278;17.6;9.25;;;9.318
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.31;17.6;9.25;;;9.317
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.344;17.6;9.25;;;9.315
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.377;17.6;9.25;;;9.314
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.427;17.6;9.25;;;9.313
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.452;17.6;9.25;;;9.313
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.486;17.6;9.25;;;9.313
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.512;17.6;9.25;;;9.313
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.528;17.6;9.25;;;9.316
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.566;17.6;9.25;;;9.316
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.592;17.6;9.25;;;9.316
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.615;17.6;9.25;;;9.315
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.645;17.6;9.25;;;9.313
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.654;17.6;9.25;;;9.312
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.706;17.6;9.25;;;9.312
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.751;17.6;9.25;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.77;17.6;9.25;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.776;17.6;9.25;;;9.312
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.807;17.6;9.25;;;9.312
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.836;17.6;9.24;;;9.313
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.839;17.5;9.25;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.841;17.6;9.25;;;9.312
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.856;17.6;9.25;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.867;17.6;9.24;;;9.312
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.887;17.6;9.25;;;9.312
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.905;17.6;9.24;;;9.312
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.928;17.6;9.24;;;9.313
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.96;17.6;9.24;;;9.312
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;4.993;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.019;17.6;9.24;;;9.31
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.048;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.076;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.124;17.6;9.24;;;9.31
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.159;17.6;9.24;;;9.31
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.177;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.205;17.6;9.24;;;9.312
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.239;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.27;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.3;17.6;9.24;;;9.312
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.301;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.312;17.6;9.24;;;9.314
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.367;17.6;9.24;;;9.312
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.41;17.6;9.24;;;9.312
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.451;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.475;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.498;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.531;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:00;5.542;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;5.575;17.5;9.24;;;9.312
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;5.604;17.6;9.24;;;9.312
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;5.641;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;5.664;17.5;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;5.692;17.5;9.24;;;9.31
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;5.73;17.6;9.24;;;9.31
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;5.757;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;5.8;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;5.831;17.6;9.24;;;9.31
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;5.867;17.6;9.24;;;9.31
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;5.912;17.6;9.24;;;9.309
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;5.957;17.6;9.23;;;9.309
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;5.985;17.6;9.24;;;9.311
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.013;17.6;9.24;;;9.31
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.039;17.6;9.23;;;9.307
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.078;17.6;9.23;;;9.306
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.107;17.6;9.23;;;9.306
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.13;17.6;9.23;;;9.305
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.178;17.6;9.23;;;9.304
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.204;17.6;9.23;;;9.305
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.212;17.6;9.23;;;9.305
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.252;17.6;9.23;;;9.304
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.264;17.6;9.23;;;9.303
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.282;17.5;9.23;;;9.302
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.319;17.6;9.23;;;9.3
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.351;17.5;9.23;;;9.3
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.361;17.5;9.23;;;9.303
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.382;17.6;9.23;;;9.305
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.409;17.6;9.23;;;9.306
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.444;17.5;9.23;;;9.306
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.467;17.6;9.23;;;9.306
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.48;17.6;9.23;;;9.306
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.509;17.6;9.23;;;9.304
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.519;17.6;9.23;;;9.302
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.589;17.6;9.23;;;9.301
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.597;17.6;9.23;;;9.301
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.621;17.6;9.23;;;9.3
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.632;17.6;9.23;;;9.3
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.642;17.6;9.23;;;9.301
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.68;17.6;9.22;;;9.298
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.727;17.6;9.22;;;9.294
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.747;17.6;9.23;;;9.297
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.75;17.6;9.22;;;9.298
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.752;17.6;9.22;;;9.294
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.782;17.6;9.22;;;9.29
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.814;17.5;9.22;;;9.283
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.854;17.5;9.22;;;9.279
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.883;17.5;9.22;;;9.277
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.901;17.5;9.22;;;9.279
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.927;17.5;9.22;;;9.28
Suivi des lacs sentinelles;Corne;Corne : point de prélèvement 1;sonde exo;;26/09/2017;10:01;6.971;17.5;9.22;;;9.275
